Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
Schaltbau Holding AG (XTRA:SLT),XTRA:SLT,Industrials (Primary); Consumer Discretionary, 57.3 , 59.36 , 4.8 , (1.41)  , 8.13 , 1.75 , 7.91 , 1.24 , 56.8 ,XETRA Trading Platform (XTRA),"DB:SLT
Company: Schaltbau Holding AG
(IQT586780429) - Deutsche Boerse AG (DB)"
Scheerders van Kerchove's Verenigde fabrieken nv (ENXTBR:SCHD),ENXTBR:SCHD,Materials (Primary); Materials (Primary); Industrials,NM, 710.0 , 0.7 , (1.38)  , (37.8)  , 1.37 , (8.07)  , 0.945 , 31.6 ,Euronext Brussels (ENXTBR),-
Scherzer & Co. AG (XTRA:PZS),XTRA:PZS,Financials (Primary), 7.19 , 4.84 , 1.35 , 7.67 , 20.7 , 6.38 , 75.2 , 0.279 , 19.5 ,XETRA Trading Platform (XTRA),"DB:PZS
Company: Scherzer & Co. AG
(IQT31779182) - Deutsche Boerse AG (DB)"
Schibsted ASA (OB:SCHA),OB:SCHA,Communication Services (Primary); Industrials, 78.2 , 66.67 , 10.2 , (8.43)  , 7.53 , 1.49 , 12.0 , 0.318 , 26.2 ,-,"DB:XPG
Company: Schibsted ASA
(IQT60253869) - Deutsche Boerse AG (DB)

DB:XPGB
Company: Schibsted ASA
(IQT540081514) - Deutsche Boerse AG (DB)

LSE:0MHM
Company: Schibsted ASA
(IQT38006515) - London Stock Exchange (LSE)

LSE:0R9I
Company: Schibsted ASA
(IQT307200755) - London Stock Exchange (LSE)"
Schindler Holding AG (SWX:SCHN),SWX:SCHN,Industrials (Primary); Communication Services, 35.5 , 392.53 , 7.77 , 1.28 , 23.9 , 1.31 , 12.5 , 0.991 , 19.0 ,SIX Swiss Exchange (SWX),"DB:SHR
Company: Schindler Holding AG
(IQT60901562) - Deutsche Boerse AG (DB)

DB:SHRQ
Company: Schindler Holding AG
(IQT26434116) - Deutsche Boerse AG (DB)

BMV:SCHP N
Company: Schindler Holding AG
(IQT290682729) - Bolsa Mexicana de Valores (BMV)

LSE:0QO1
Company: Schindler Holding AG
(IQT259934766) - London Stock Exchange (LSE)

LSE:0QOT
Company: Schindler Holding AG
(IQT259934765) - London Stock Exchange (LSE)"
Schlatter Industries AG (SWX:STRN),SWX:STRN,Industrials (Primary),NM, 38.35 , 1.24 , (7.98)  , (20.8)  , 1.68 , (4.87)  , 1.38 , 28.0 ,SIX Swiss Exchange (SWX),"LSE:0QM1
Company: Schlatter Industries AG
(IQT259934760) - London Stock Exchange (LSE)"
Schloss Wachenheim AG (XTRA:SWA),XTRA:SWA,Consumer Staples (Primary), 13.9 , 30.76 , 0.869 , 2.91 , 8.33 , 1.6 , 10.2 , 0.941 , 27.5 ,XETRA Trading Platform (XTRA),"DB:SWA
Company: Schloss Wachenheim AG
(IQT99075355) - Deutsche Boerse AG (DB)

LSE:0G6J
Company: Schloss Wachenheim AG
(IQT243127237) - London Stock Exchange (LSE)"
Schlumberger Limited (NYSE:SLB),NYSE:SLB,Energy (Primary); Industrials; Information Technology,NM, 42.99 , 3.72 , (12.0)  , (19.4)  , 1.3 , 18.4 , 0.478 , 58.9 ,New York Stock Exchange (NYSE),"BOVESPA:SLBG34
Company: Schlumberger Limited
(IQT138183349) - Bolsa de Valores de Sao Paulo (BOVESPA)

ENXTPA:SLB
Company: Schlumberger Limited
(IQT20174698) - Euronext Paris (ENXTPA)

DB:SCL
Company: Schlumberger Limited
(IQT99075356) - Deutsche Boerse AG (DB)

BMV:SLB N
Company: Schlumberger Limited
(IQT20163230) - Bolsa Mexicana de Valores (BMV)

LSE:0SCL
Company: Schlumberger Limited
(IQT20146334) - London Stock Exchange (LSE)"
"Schmitt Industries, Inc. (NasdaqCM:SMIT)",NasdaqCM:SMIT,Information Technology (Primary); Consumer Staples,NM, 7.37 , 3.0 , (23.4)  , (54.3)  , 2.11 , (107.5)  , 0.363 ,-,Nasdaq Capital Market (NasdaqCM),"DB:SI1A
Company: Schmitt Industries, Inc.
(IQT28625352) - Deutsche Boerse AG (DB)"
Schneider Electric Infrastructure Limited (BSE:534139),BSE:534139,Industrials (Primary),NM, 2.16 ,NM, (0.429)  , (40.8)  , 1.03 , 4.92 , 1.14 , 99.4 ,Mumbai Stock Exchange (BSE),"NSEI:SCHNEIDER
Company: Schneider Electric Infrastructure Limited
(IQT182575299) - National Stock Exchange of India (NSEI)"
Schneider Electric S.E. (ENXTPA:SU),ENXTPA:SU,Industrials (Primary); Information Technology; Utilities, 35.9 , 217.53 , 3.67 , 0.557 , 9.55 , 1.36 , 16.9 , 0.533 , 32.7 ,Euronext Paris (ENXTPA),"BIT:SU
Company: Schneider Electric S.E.
(IQT262624951) - Borsa Italiana (BIT)

BMV:SU N
Company: Schneider Electric S.E.
(IQT292145582) - Bolsa Mexicana de Valores (BMV)

SWX:SNE
Company: Schneider Electric S.E.
(IQT33221985) - SIX Swiss Exchange (SWX)

LSE:0NWV
Company: Schneider Electric S.E.
(IQT26350950) - London Stock Exchange (LSE)

XTRA:SND
Company: Schneider Electric S.E.
(IQT32517239) - XETRA Trading Platform (XTRA)"
"Schneider National, Inc. (NYSE:SNDR)",NYSE:SNDR,Industrials (Primary); Financials, 17.5 , 29.15 , 1.85 , 1.07 , 10.2 , 2.0 , 13.3 , 1.27 , 15.7 ,New York Stock Exchange (NYSE),"DB:SNIA
Company: Schneider National, Inc.
(IQT427382325) - Deutsche Boerse AG (DB)"
"Schnitzer Steel Industries, Inc. (NasdaqGS:SCHN)",NasdaqGS:SCHN,Materials (Primary); Materials (Primary); Consumer Discretionary, 23.8 , 66.01 , 1.83 , (0.912)  , 8.56 , 1.95 , 7.87 , 1.43 , 26.8 ,Nasdaq Global Select (NasdaqGS),"DB:SS1A
Company: Schnitzer Steel Industries, Inc.
(IQT20169713) - Deutsche Boerse AG (DB)"
Schobrunn Paris SA (ENXTPA:MLSCH),ENXTPA:MLSCH,Consumer Discretionary (Primary),-,-,-,-,-,-,-,-,-,Euronext Paris (ENXTPA),-
Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft (WBAG:SBO),WBAG:SBO,Energy (Primary),NM, 57.83 , 2.03 , (12.3)  , (8.55)  , 2.2 , 8.43 , 0.352 , 52.1 ,-,"DB:SLL
Company: Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft
(IQT20240569) - Deutsche Boerse AG (DB)

SWX:SBO
Company: Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft
(IQT253887611) - SIX Swiss Exchange (SWX)

LSE:0O05
Company: Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft
(IQT38006522) - London Stock Exchange (LSE)

XTRA:SLL
Company: Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft
(IQT32517632) - XETRA Trading Platform (XTRA)"
"Schola de Inversiones, SICAV, S.A. (BME:S1229)",BME:S1229,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Scholar Education Group (SEHK:1769),SEHK:1769,Consumer Discretionary (Primary); Information Technology, 37.8 , 0.64 , 3.36 , 25.9 , 8.97 , 1.19 , 7.99 , 0.477 , 55.0 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Scholar Rock Holding Corporation (NasdaqGS:SRRK),NasdaqGS:SRRK,Health Care (Primary),NM, 41.37 , 4.32 ,-, (57.2)  , 4.55 ,-, 0.053 , 18.0 ,Nasdaq Global Select (NasdaqGS),"DB:2QK
Company: Scholar Rock Holding Corporation
(IQT638693342) - Deutsche Boerse AG (DB)"
Scholastic Corporation (NasdaqGS:SCHL),NasdaqGS:SCHL,Communication Services (Primary); Consumer Discretionary,NM, 50.73 , 1.11 , (10.2)  , (2.66)  , 1.45 , (1.27)  , 0.76 , 21.8 ,Nasdaq Global Select (NasdaqGS),"DB:SL1
Company: Scholastic Corporation
(IQT28655670) - Deutsche Boerse AG (DB)"
Schroder British Opportunities Trust PLC (LSE:SBO),LSE:SBO,Financials (Primary),-, 1.96 ,-,-,-,-,-,-,-,London Stock Exchange (LSE),"DB:9RL
Company: Schroder British Opportunities Trust PLC
(IQT670512998) - Deutsche Boerse AG (DB)"
Schroder BSC Social Impact Trust PLC (LSE:SBSI),LSE:SBSI,Financials (Primary),-, 1.93 ,-,-,-,-,-,-,-,London Stock Exchange (LSE),"DB:783
Company: Schroder BSC Social Impact Trust PLC
(IQT712813825) - Deutsche Boerse AG (DB)"
Schroder European Real Estate Investment Trust Plc (LSE:SERE),LSE:SERE,Real Estate (Primary), 5.08 , 1.83 , 0.715 , (5.98)  , 14.8 , 3.72 ,-, 0.054 , 25.3 ,London Stock Exchange (LSE),-
Schroder ImmoPLUS (SWX:SRI),SWX:SRI,Financials (Primary),-, 258.37 ,-,-,-,-,-,-,-,SIX Swiss Exchange (SWX),-
Schroder Income Growth Fund plc (LSE:SCF),LSE:SCF,Financials (Primary), 20.9 , 5.75 , 1.11 , 7.98 , 5.34 , 0.453 ,-,-, 10.7 ,London Stock Exchange (LSE),-
Schroder International Selection Fund SICAV - Greater China,-,Financials (Primary),-,-,-,-,-,-,-,-,-,-,"DB:ZJPB
Company: Schroder International Selection Fund SICAV - Greater China
(IQT110071864) - Deutsche Boerse AG (DB)"
Schroder Investment Management Australia - Real Return (managed) Fund (ASX:GROW),ASX:GROW,Financials (Primary),-, 3.93 ,-,-,-,-,-,-,-,Australian Securities Exchange (ASX),-
Schroder Investment Trust - Schroder AsiaPacific Fund plc (LSE:SDP),LSE:SDP,Financials (Primary), 2.49 , 11.5 , 0.922 , 49.8 , 45.1 , 1.6 ,-, 0.172 , 1.21 ,London Stock Exchange (LSE),-
Schroder Japan Growth Fund plc (LSE:SJG),LSE:SJG,Financials (Primary), 26.2 , 3.88 , 0.925 , (26.5)  , 3.58 , 0.261 ,-,-, 15.5 ,London Stock Exchange (LSE),-
Schroder Oriental Income Fund Limited (LSE:SOI),LSE:SOI,Financials (Primary), 4.64 , 5.15 , 0.983 , 41.1 , 23.3 , 0.334 ,-,-, 6.18 ,London Stock Exchange (LSE),-
Schroder Real Estate Investment Trust Limited (LSE:SREI),LSE:SREI,Real Estate (Primary), 55.1 , 0.919 , 0.814 , (3.73)  , 1.5 , 3.7 ,-, 0.053 , 34.4 ,London Stock Exchange (LSE),-
Schroder UK Mid Cap Fund plc (LSE:SCP),LSE:SCP,Financials (Primary), 2.62 , 13.16 , 1.03 , 67.7 , 48.4 , 28.6 ,-,-, 11.1 ,London Stock Exchange (LSE),-
Schroder UK Public Private Trust plc (LSE:SUPP),LSE:SUPP,Financials (Primary),NM, 0.603 , 0.92 ,-, (34.2)  , 0.058 ,-,-, 25.2 ,London Stock Exchange (LSE),-
Schroders Investment Trusts - Schroder Asian Total Return Investment Company plc (LSE:ATR),LSE:ATR,Financials (Primary), 4.13 , 9.25 , 1.04 , 18.4 , 28.0 , 0.151 ,-, 0.279 , 5.8 ,London Stock Exchange (LSE),-
Schroders plc (LSE:SDR),LSE:SDR,Financials (Primary), 21.2 , 66.03 , 2.47 , 0.551 , 12.3 , 1.46 , 26.7 , 0.122 , 8.86 ,London Stock Exchange (LSE),"DB:PYXA
Company: Schroders plc
(IQT37840151) - Deutsche Boerse AG (DB)

DB:PYX
Company: Schroders plc
(IQT34095352) - Deutsche Boerse AG (DB)

LSE:SDRC
Company: Schroders plc
(IQT20175552) - London Stock Exchange (LSE)"
"Schrödinger, Inc. (NasdaqGS:SDGR)",NasdaqGS:SDGR,Health Care (Primary),NM, 105.8 , 8.66 ,-, (2.78)  , 9.99 , (60.8)  , 0.24 , 1.85 ,Nasdaq Global Select (NasdaqGS),-
Schrole Group Ltd (ASX:SCL),ASX:SCL,Information Technology (Primary); Consumer Discretionary,NM, 0.012 , 9.43 , 63.2 , (294.4)  , 1.36 , (33.7)  , 1.15 , 14.2 ,Australian Securities Exchange (ASX),-
Schulz S.A. (BOVESPA:SHUL4),BOVESPA:SHUL4,Industrials (Primary); Consumer Discretionary, 12.2 , 2.75 , 2.43 , 16.5 , 21.7 , 2.63 , 17.4 , 0.661 , 48.1 ,Bolsa de Valores de Sao Paulo (BOVESPA),"BOVESPA:SHUL3
Company: Schulz S.A.
(IQT34065693) - Bolsa de Valores de Sao Paulo (BOVESPA)"
SCHUMAG Aktiengesellschaft (DB:SCM),DB:SCM,Industrials (Primary); Consumer Discretionary,NM, 2.72 ,NM, (12.1)  ,NM, 1.81 , (13.8)  , 0.974 , 106.3 ,Deutsche Boerse AG (DB),-
Schwälbchen Molkerei Jakob Berz AG (DB:SMB),DB:SMB,Consumer Staples (Primary),NM, 78.5 , 2.24 , (5.09)  , (2.38)  , 1.83 , 1.28 , 2.41 , 21.2 ,Deutsche Boerse AG (DB),-
Schweiter Technologies AG (SWX:SWTQ),SWX:SWTQ,Industrials (Primary); Materials; Materials; Real Estate, 19.1 ," 1,946.58 ", 2.68 , 5.78 , 14.1 , 3.05 , 14.1 , 1.08 , 4.93 ,SIX Swiss Exchange (SWX),"DB:SN2
Company: Schweiter Technologies AG
(IQT285197581) - Deutsche Boerse AG (DB)

LSE:0QR1
Company: Schweiter Technologies AG
(IQT259934762) - London Stock Exchange (LSE)"
"Schweitzer-Mauduit International, Inc. (NYSE:SWM)",NYSE:SWM,Materials (Primary); Materials (Primary); Consumer Staples, 15.3 , 52.41 , 1.92 , 2.9 , 13.3 , 2.72 , 19.4 , 0.703 , 48.9 ,New York Stock Exchange (NYSE),"DB:MH2
Company: Schweitzer-Mauduit International, Inc.
(IQT50123629) - Deutsche Boerse AG (DB)"
Schweizer Electronic AG (XTRA:SCE),XTRA:SCE,Information Technology (Primary),NM, 22.43 , 1.75 , (5.92)  , (49.2)  , 1.77 , (9.97)  , 0.462 , 72.4 ,XETRA Trading Platform (XTRA),"DB:SCE
Company: Schweizer Electronic AG
(IQT20224257) - Deutsche Boerse AG (DB)

LSE:0MOE
Company: Schweizer Electronic AG
(IQT38006529) - London Stock Exchange (LSE)"
Schweizerische Nationalbank (SWX:SNBN),SWX:SNBN,Financials (Primary), 0.005 ," 7,686.94 ", 0.002 , 34.4 , 55.2 ,-,-,-,-,SIX Swiss Exchange (SWX),"DB:1Y4
Company: Schweizerische Nationalbank
(IQT430707995) - Deutsche Boerse AG (DB)

LSE:0QKG
Company: Schweizerische Nationalbank
(IQT259934842) - London Stock Exchange (LSE)"
SCI Electric Public Company Limited (SET:SCI),SET:SCI,Industrials (Primary); Information Technology; Materials; Materials; Utilities,NM, 0.083 , 1.02 , 2.04 , (12.2)  , 1.29 , 6.32 , 0.477 , 20.0 ,The Stock Exchange of Thailand (SET),"SET:SCI-R
Company: SCI Electric Public Company Limited
(IQT313163572) - The Stock Exchange of Thailand (SET)"
"SCI Pharmtech, Inc. (TWSE:4119)",TWSE:4119,Health Care (Primary); Materials; Materials, 37.4 , 4.31 , 2.14 , 16.8 , 5.53 , 1.8 , 42.2 , 0.622 , 0.078 ,Taiwan Stock Exchange (TWSE),-
SciBase Holding AB (publ) (OM:SCIB),OM:SCIB,Health Care (Primary),NM, 0.89 , 7.49 , 10.8 , (110.8)  , 4.43 ,-, 0.181 , 7.21 ,OMX Nordic Exchange Stockholm (OM),"DB:5J3
Company: SciBase Holding AB (publ)
(IQT670543768) - Deutsche Boerse AG (DB)"
SciClone Pharmaceuticals (Holdings) Limited (SEHK:6600),SEHK:6600,Health Care (Primary), 9.21 , 2.6 , 22.1 , 16.5 , 82.1 , 1.38 , 47.4 , 0.811 , 86.3 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
SciDev Limited (ASX:SDV),ASX:SDV,Materials (Primary); Materials (Primary),NM, 0.844 , 5.26 , 148.7 , (1.49)  , 2.27 , (2.61)  , 1.09 , 3.0 ,Australian Securities Exchange (ASX),"DB:INFA
Company: SciDev Limited
(IQT26668490) - Deutsche Boerse AG (DB)"
Science Applications International Corporation (NYSE:SAIC),NYSE:SAIC,Industrials (Primary); Information Technology, 21.3 , 119.54 , 3.38 , 16.6 , 17.1 , 1.03 , 8.99 , 1.35 , 65.0 ,New York Stock Exchange (NYSE),"DB:85S
Company: Science Applications International Corporation
(IQT260062825) - Deutsche Boerse AG (DB)

LSE:0V9N
Company: Science Applications International Corporation
(IQT575132549) - London Stock Exchange (LSE)"
Science in Sport plc (AIM:SIS),AIM:SIS,Consumer Staples (Primary); Consumer Discretionary,NM, 1.49 , 2.19 , 47.7 , (3.71)  , 2.26 , (0.322)  , 0.827 , 1.76 ,-,"DB:8D9
Company: Science in Sport plc
(IQT670593161) - Deutsche Boerse AG (DB)"
Science Strategic Acquisition Corp. Alpha (NasdaqCM:SSAA),NasdaqCM:SSAA,Financials (Primary),-, 13.01 ,NM,-,-, 0.109 ,-,-,-,Nasdaq Capital Market (NasdaqCM),"NasdaqCM:SSAA.U
Company: Science Strategic Acquisition Corp. Alpha
(IQT700865872) - Nasdaq Capital Market (NasdaqCM)"
Scienjoy Holding Corporation (NasdaqCM:SJ),NasdaqCM:SJ,Communication Services (Primary); Information Technology, 6.24 , 9.4 , 2.55 ,-, 56.3 , 1.96 , 15.9 , 2.24 ,-,Nasdaq Capital Market (NasdaqCM),-
Scientech Corporation (TWSE:3583),TWSE:3583,Information Technology (Primary); Health Care; Industrials, 16.3 , 3.08 , 1.93 , 2.73 , 12.5 , 1.35 , 14.6 , 0.85 , 9.96 ,Taiwan Stock Exchange (TWSE),-
Scientific Brain Training SA (ENXTPA:MLSBT),ENXTPA:MLSBT,Health Care (Primary),NM, 8.83 , 1.82 , 1.97 , (9.67)  , 1.99 , 2.88 , 1.02 , 31.3 ,Euronext Paris (ENXTPA),-
Scientific Games Corporation (NasdaqGS:SGMS),NasdaqGS:SGMS,Consumer Discretionary (Primary); Industrials; Information Technology,NM, 101.99 ,NM, (4.88)  ,NM, 2.43 , 22.8 , 0.345 , 136.6 ,Nasdaq Global Select (NasdaqGS),"DB:TJW
Company: Scientific Games Corporation
(IQT20109237) - Deutsche Boerse AG (DB)"
Scigineer Inc. (TSE:6031),TSE:6031,Communication Services (Primary); Information Technology,NM, 30.33 , 19.4 , 15.0 , (34.1)  , 2.32 ,-, 1.78 ,-,The Tokyo Stock Exchange (TSE),-
Scinex Corporation (TSE:2376),TSE:2376,Communication Services (Primary); Consumer Discretionary; Industrials; Real Estate, 16.8 , 8.59 , 0.536 , 0.072 , 3.22 , 3.42 , 3.02 , 1.06 , 34.3 ,The Tokyo Stock Exchange (TSE),-
"ScinoPharm Taiwan, Ltd. (TWSE:1789)",TWSE:1789,Health Care (Primary); Industrials, 61.0 , 1.25 , 1.9 , (2.74)  , 3.22 , 8.26 , 25.7 , 0.262 , 5.19 ,Taiwan Stock Exchange (TWSE),-
Scintilla Commercial & Credit Limited (BSE:538857),BSE:538857,Financials (Primary), 32.6 ,-, 0.79 ,-,-,-,-, 0.05 ,-,Mumbai Stock Exchange (BSE),-
Scion Tech Growth I (NasdaqCM:SCOA),NasdaqCM:SCOA,Financials (Primary),-, 13.06 ,-,-,-,-,-,-,-,Nasdaq Capital Market (NasdaqCM),"NasdaqCM:SCOA.U
Company: Scion Tech Growth I
(IQT694741892) - Nasdaq Capital Market (NasdaqCM)"
ScION Tech Growth II (NasdaqCM:SCOB),NasdaqCM:SCOB,Financials (Primary),-, 13.02 ,-,-,-,-,-,-,-,Nasdaq Capital Market (NasdaqCM),"NasdaqCM:SCOB.U
Company: ScION Tech Growth II
(IQT701952267) - Nasdaq Capital Market (NasdaqCM)"
SciPlay Corporation (NasdaqGS:SCPL),NasdaqGS:SCPL,Communication Services (Primary), 20.5 , 25.24 , 5.3 ,-, 39.8 , 6.29 , 28.6 , 1.22 , 2.14 ,Nasdaq Global Select (NasdaqGS),"DB:2XY
Company: SciPlay Corporation
(IQT610715832) - Deutsche Boerse AG (DB)"
SciSparc Ltd. (OTCPK:SPRC.Y),OTCPK:SPRC.Y,Health Care (Primary),NM, 10.41 , 5.79 ,-, (489.6)  , 2.26 ,-,-, 11.6 ,-,"DB:4TXA
Company: SciSparc Ltd.
(IQT428592371) - Deutsche Boerse AG (DB)"
Sciuker Frames S.p.A. (BIT:SCK),BIT:SCK,Industrials (Primary), 21.5 , 8.65 , 5.05 , 29.3 , 27.5 , 1.64 , 24.2 , 0.625 , 54.3 ,Borsa Italiana (BIT),"DB:3K4
Company: Sciuker Frames S.p.A.
(IQT640932562) - Deutsche Boerse AG (DB)"
SciVision Biotech Inc. (TWSE:1786),TWSE:1786,Health Care (Primary), 28.9 , 2.59 , 2.3 , 14.3 , 8.23 , 1.97 , 32.7 , 0.249 , 18.6 ,Taiwan Stock Exchange (TWSE),-
Scooters India Limited (BSE:505141),BSE:505141,Consumer Discretionary (Primary),NM, 0.666 , 8.42 , (19.3)  ,-,-, (72.1)  , 0.749 , 24.3 ,Mumbai Stock Exchange (BSE),-
Scope Fluidics S.A. (WSE:SCP),WSE:SCP,Health Care (Primary),NM, 49.18 , 12.2 ,-, (35.8)  , 2.48 ,-,-,-,-,"DB:S84
Company: Scope Fluidics S.A.
(IQT712839339) - Deutsche Boerse AG (DB)"
Scopus BioPharma Inc. (NasdaqGM:SCPS),NasdaqGM:SCPS,Health Care (Primary),NM, 9.37 , 26.4 ,-, (671.2)  , 1.93 ,-,-, 504.7 ,Nasdaq Global Market (NasdaqGM),-
SCOR SE (ENXTPA:SCR),ENXTPA:SCR,Financials (Primary), 42.7 , 42.87 , 0.797 , 3.15 , 1.8 , 15.1 , 2.36 , 0.365 , 34.2 ,Euronext Paris (ENXTPA),"DB:SDRC
Company: SCOR SE
(IQT30919731) - Deutsche Boerse AG (DB)

DB:SDRB
Company: SCOR SE
(IQT670614471) - Deutsche Boerse AG (DB)

SWX:SCR
Company: SCOR SE
(IQT36161007) - SIX Swiss Exchange (SWX)

LSE:0IT3
Company: SCOR SE
(IQT38006540) - London Stock Exchange (LSE)"
Score Media and Gaming Inc. (TSX:SCR),TSX:SCR,Communication Services (Primary); Information Technology,NM, 29.27 , 24.5 , (10.6)  , (152.3)  , 3.09 , (234.1)  , 0.353 , 57.1 ,The Toronto Stock Exchange (TSX),"DB:5220
Company: Score Media and Gaming Inc.
(IQT339897574) - Deutsche Boerse AG (DB)

NasdaqGS:SCR
Company: Score Media and Gaming Inc.
(IQT217542791) - Nasdaq Global Select (NasdaqGS)"
Scorpio Gold Corporation (TSXV:SGN),TSXV:SGN,Materials (Primary); Materials (Primary),NM, 0.12 , 0.964 , (37.0)  , (8.52)  , 6.17 , (35.8)  , 0.289 ,-,-,"DB:ZS3A
Company: Scorpio Gold Corporation
(IQT115058231) - Deutsche Boerse AG (DB)"
Scorpio Tankers Inc. (NYSE:STNG),NYSE:STNG,Energy (Primary),NM, 30.69 , 0.659 , 13.4 , (0.739)  , 0.936 , 40.0 , 0.177 , 59.6 ,New York Stock Exchange (NYSE),"DB:S0QA
Company: Scorpio Tankers Inc.
(IQT103415777) - Deutsche Boerse AG (DB)

BMV:STNG N
Company: Scorpio Tankers Inc.
(IQT645144538) - Bolsa Mexicana de Valores (BMV)"
Scorpion Minerals Limited (ASX:SCN),ASX:SCN,Materials (Primary); Materials (Primary),NM, 0.061 ,NM,-,NM, 0.086 ,-,-, 981.2 ,Australian Securities Exchange (ASX),-
Scotch Creek Ventures Inc. (CNSX:SCV),CNSX:SCV,Materials (Primary); Materials (Primary),NM, 0.969 , 25.6 ,-, (126.5)  , 2.23 ,-,-, 67.6 ,-,"DB:7S2
Company: Scotch Creek Ventures Inc.
(IQT670719472) - Deutsche Boerse AG (DB)"
ScotGems plc (LSE:SGEM),LSE:SGEM,Financials (Primary),NM, 1.44 , 0.897 ,-, (1.34)  , 8.66 ,-, 0.01 ,-,London Stock Exchange (LSE),-
Scotia Group Jamaica Limited (JMSE:SGJ),JMSE:SGJ,Financials (Primary), 13.6 , 0.369 , 1.09 , (2.33)  , 8.24 ,-,-,-,-,The Jamaica Stock Exchange (JMSE),-
Scottie Resources Corp. (TSXV:SCOT),TSXV:SCOT,Materials (Primary); Materials (Primary),NM, 0.234 , 2.36 ,-, (18.5)  , 25.3 ,-,-,-,-,"DB:SR8
Company: Scottie Resources Corp.
(IQT633974024) - Deutsche Boerse AG (DB)"
Scottish Mortgage Investment Trust PLC (LSE:SMT),LSE:SMT,Financials (Primary), 2.05 , 24.47 , 1.09 , 95.9 , 73.0 , 0.749 ,-, 0.676 , 6.79 ,London Stock Exchange (LSE),"DB:1IZ1
Company: Scottish Mortgage Investment Trust PLC
(IQT267514507) - Deutsche Boerse AG (DB)"
Scout Gaming Group AB (publ) (OM:SCOUT),OM:SCOUT,Consumer Discretionary (Primary); Information Technology,NM, 4.04 , 6.94 , 101.9 , (86.1)  , 5.31 , (102.0)  , 0.553 , 6.28 ,OMX Nordic Exchange Stockholm (OM),"DB:6Y2
Company: Scout Gaming Group AB (publ)
(IQT670442752) - Deutsche Boerse AG (DB)"
Scout Security Limited (ASX:SCT),ASX:SCT,Consumer Discretionary (Primary); Information Technology,NM, 0.055 , 6.69 , 8.91 ," (2,426.3)  ", 1.74 , (82.0)  , 2.21 ,NM,Australian Securities Exchange (ASX),-
Scout24 AG (XTRA:G24),XTRA:G24,Communication Services (Primary), 69.8 , 112.88 , 2.4 , (8.77)  , 5.15 , 13.1 , 47.8 , 0.126 , 10.6 ,XETRA Trading Platform (XTRA),"DB:G24
Company: Scout24 AG
(IQT311844240) - Deutsche Boerse AG (DB)

DB:G24A
Company: Scout24 AG
(IQT670662012) - Deutsche Boerse AG (DB)

SWX:G24
Company: Scout24 AG
(IQT533946407) - SIX Swiss Exchange (SWX)

LSE:0RB8
Company: Scout24 AG
(IQT313968561) - London Stock Exchange (LSE)

N/A
Company: Scout24 AG
(IQT609010641) - XETRA Trading Platform (XTRA)"
ScoZinc Mining Ltd. (TSXV:SZM),TSXV:SZM,Materials (Primary); Materials (Primary),NM, 0.598 , 0.817 ,-, (58.4)  , 0.41 ,-,-, 0.407 ,-,"DB:P3Z1
Company: ScoZinc Mining Ltd.
(IQT26915365) - Deutsche Boerse AG (DB)"
SCP & CO Healthcare Acquisition Company (NasdaqCM:SHAC),NasdaqCM:SHAC,Financials (Primary),-, 12.96 ,NM,-,-, 0.133 ,-,-, 86.5 ,Nasdaq Capital Market (NasdaqCM),"NasdaqCM:SHAC.U
Company: SCP & CO Healthcare Acquisition Company
(IQT682620391) - Nasdaq Capital Market (NasdaqCM)"
Scp Fundo De Investimento NPV (BOVESPA:SCPF11),BOVESPA:SCPF11,Financials (Primary),-, 2.42 ,-,-,-,-,-,-,-,Bolsa de Valores de Sao Paulo (BOVESPA),-
scPharmaceuticals Inc. (NasdaqGS:SCPH),NasdaqGS:SCPH,Health Care (Primary),NM, 7.53 , 2.01 ,-, (49.3)  , 10.3 ,-,-, 19.7 ,Nasdaq Global Select (NasdaqGS),"DB:2SX
Company: scPharmaceuticals Inc.
(IQT558780159) - Deutsche Boerse AG (DB)"
SCR-Sibelco N.V. (ENXTBR:094426466),ENXTBR:094426466,Materials (Primary); Materials (Primary), 32.5 ," 9,377.69 ", 2.43 , (13.8)  , 4.79 , 2.19 , 11.5 , 0.651 , 14.7 ,Euronext Brussels (ENXTBR),-
