Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
Locoguide Inc. (TSE:4497),TSE:4497,Communication Services (Primary); Information Technology, 71.4 , 33.55 , 4.55 ,-,-, 12.0 , 24.3 , 1.52 ,-,The Tokyo Stock Exchange (TSE),-
"LOCONDO, Inc. (TSE:3558)",TSE:3558,Consumer Discretionary (Primary), 17.0 , 22.05 , 4.68 , 37.3 , 33.5 , 2.08 , 15.1 , 1.72 ,-,The Tokyo Stock Exchange (TSE),-
Loctek Ergonomic Technology Corp. (SZSE:300729),SZSE:300729,Industrials (Primary); Consumer Discretionary, 19.9 , 5.07 , 4.26 , 42.3 , 24.9 , 1.12 , 12.5 , 0.888 , 51.4 ,Shenzhen Stock Exchange (SZSE),-
Locust Walk Acquisition Corp. (NasdaqCM:LWAC),NasdaqCM:LWAC,Financials (Primary),-, 13.27 ,NM,-,-, 0.072 ,-,-, 72.4 ,Nasdaq Capital Market (NasdaqCM),"NasdaqCM:LWAC.U
Company: Locust Walk Acquisition Corp.
(IQT694110482) - Nasdaq Capital Market (NasdaqCM)"
Lodares Finanzas SICAV SA (BME:S1963),BME:S1963,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Lodestar Minerals Limited (ASX:LSR),ASX:LSR,Materials (Primary); Materials (Primary),NM, 0.009 ,NM,-, (525.4)  , 0.327 ,-,-, 97.4 ,Australian Securities Exchange (ASX),-
Lodima Group Investment 2000 SICAV SA (BME:S1936),BME:S1936,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"Lodones Inversiones, Sicav, SA (BME:S0153)",BME:S0153,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Loews Corporation (NYSE:L),NYSE:L,Financials (Primary); Consumer Discretionary; Energy; Materials; Materials,NM, 73.19 , 0.849 , (2.3)  , 0.244 , 0.505 , 9.93 , 0.154 , 35.6 ,New York Stock Exchange (NYSE),"BOVESPA:L1OE34
Company: Loews Corporation
(IQT652260059) - Bolsa de Valores de Sao Paulo (BOVESPA)

DB:LTR
Company: Loews Corporation
(IQT20211311) - Deutsche Boerse AG (DB)

LSE:0JVI
Company: Loews Corporation
(IQT549909352) - London Stock Exchange (LSE)"
Lofa Inversiones SICAV S.A. (BME:S1937),BME:S1937,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Loft I Fundo De Investimento Imobiliario (BOVESPA:LOFT11B),BOVESPA:LOFT11B,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsa de Valores de Sao Paulo (BOVESPA),"BOVESPA:LOFT13B
Company: Loft I Fundo De Investimento Imobiliario
(IQT648733465) - Bolsa de Valores de Sao Paulo (BOVESPA)"
Loft II Fundo De Investimento Imobiliario (BOVESPA:LFTT11),BOVESPA:LFTT11,Financials (Primary),-, 29.22 ,-,-,-,-,-,-,-,Bolsa de Valores de Sao Paulo (BOVESPA),-
LOG Commercial Properties e Participações S.A. (BOVESPA:LOGG3),BOVESPA:LOGG3,Real Estate (Primary); Industrials, 14.3 , 8.69 , 1.05 , 14.3 , 8.02 , 1.57 , 70.6 , 0.034 , 20.7 ,Bolsa de Valores de Sao Paulo (BOVESPA),-
Log-In Logística Intermodal S.A. (BOVESPA:LOGN3),BOVESPA:LOGN3,Industrials (Primary), 18.4 , 5.14 , 5.85 , 8.0 , 39.9 , 2.26 , 22.5 , 0.547 , 81.7 ,Bolsa de Valores de Sao Paulo (BOVESPA),-
Logah Technology Corp. (TWSE:3593),TWSE:3593,Information Technology (Primary); Industrials, 13.5 , 0.661 , 2.1 , (4.94)  , 17.0 , 0.865 , 10.5 , 0.618 , 29.1 ,Taiwan Stock Exchange (TWSE),-
Logan Group Company Limited (SEHK:3380),SEHK:3380,Real Estate (Primary); Consumer Discretionary; Industrials, 4.25 , 2.03 , 1.27 , 36.9 , 25.8 , 1.6 , 25.4 , 0.316 , 56.9 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Logic Instrument S.A. (ENXTPA:ALLOG),ENXTPA:ALLOG,Information Technology (Primary),NM, 0.952 , 0.952 , (7.53)  , (2.03)  , 2.68 , (1.21)  , 1.12 , 22.5 ,Euronext Paris (ENXTPA),-
"LogicBio Therapeutics, Inc. (NasdaqGM:LOGC)",NasdaqGM:LOGC,Health Care (Primary),NM, 6.02 , 2.61 ,-, (76.1)  , 8.59 ,-, 0.051 , 20.7 ,Nasdaq Global Market (NasdaqGM),"DB:0IF
Company: LogicBio Therapeutics, Inc.
(IQT588650674) - Deutsche Boerse AG (DB)"
Logistea AB (publ) (OM:LOG),OM:LOG,Real Estate (Primary), 0.098 , 0.901 , 0.043 ,-, 55.4 , 59.5 , 128.6 , 0.062 , 62.0 ,OMX Nordic Exchange Stockholm (OM),-
Logistec Corporation (TSX:LGT.B),TSX:LGT.B,Industrials (Primary), 17.5 , 46.92 , 1.9 , 6.41 , 11.3 , 1.85 , 12.6 , 0.789 , 50.1 ,The Toronto Stock Exchange (TSX),"TSX:LGT.A
Company: Logistec Corporation
(IQT2627123) - The Toronto Stock Exchange (TSX)"
Logistics Innovation Technologies Corp. (NasdaqGM:LITT.U),NasdaqGM:LITT.U,Financials (Primary),-, 13.43 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
Logistri Fastighets AB (publ) (NGM:LOGIST),NGM:LOGIST,Real Estate (Primary), 4.81 , 24.77 , 1.11 ,-, 26.1 , 0.138 , 86.1 , 0.069 , 51.1 ,-,"DB:6DV
Company: Logistri Fastighets AB (publ)
(IQT712809206) - Deutsche Boerse AG (DB)"
Logitech International S.A. (SWX:LOGN),SWX:LOGN,Information Technology (Primary); Consumer Discretionary, 21.5 , 163.16 , 8.8 , 27.0 , 50.5 , 1.88 , 23.5 , 1.62 , 1.5 ,SIX Swiss Exchange (SWX),"BMV:LOGI N
Company: Logitech International S.A.
(IQT207065301) - Bolsa Mexicana de Valores (BMV)

DB:LTEC
Company: Logitech International S.A.
(IQT27990643) - Deutsche Boerse AG (DB)

LSE:0QK6
Company: Logitech International S.A.
(IQT43229347) - London Stock Exchange (LSE)

NasdaqGS:LOGI
Company: Logitech International S.A.
(IQT29807842) - Nasdaq Global Select (NasdaqGS)"
"Logizard Co.,Ltd. (TSE:4391)",TSE:4391,Information Technology (Primary), 30.7 , 23.32 , 4.92 , 12.5 , 17.1 , 6.0 , 24.7 , 1.12 , 0.324 ,The Tokyo Stock Exchange (TSE),-
"logly,Inc. (TSE:6579)",TSE:6579,Information Technology (Primary); Communication Services,NM, 14.22 , 3.54 ,-, (2.57)  , 2.56 , 5.63 , 1.73 , 22.8 ,The Tokyo Stock Exchange (TSE),-
"LogMeIn, Inc.",-,Information Technology (Primary),-,-,-, 28.6 , 0.314 , 0.697 , 26.2 , 0.324 , 10.1 ,-,"N/A
Company: LogMeIn, Inc.
(IQT83735012) - XETRA Trading Platform (XTRA)"
Logwin AG (XTRA:TGHN),XTRA:TGHN,Industrials (Primary), 19.1 , 374.89 , 2.93 , 0.124 , 16.0 , 1.39 , 4.79 , 1.93 , 28.8 ,XETRA Trading Platform (XTRA),"DB:TGHN
Company: Logwin AG
(IQT430078143) - Deutsche Boerse AG (DB)

LSE:0RQG
Company: Logwin AG
(IQT434256609) - London Stock Exchange (LSE)"
Lohakit Metal Public Company Limited (SET:LHK),SET:LHK,Materials (Primary); Materials (Primary); Industrials, 12.9 , 0.146 , 0.913 , (13.0)  , 8.15 , 3.46 , 9.47 , 1.07 , 2.81 ,The Stock Exchange of Thailand (SET),"SET:LHK-R
Company: Lohakit Metal Public Company Limited
(IQT39190364) - The Stock Exchange of Thailand (SET)"
Lohia Securities Limited (BSE:590082),BSE:590082,Financials (Primary); Real Estate, 3.27 , 1.42 ,-,-,-,-,-, 1.23 , 30.5 ,Mumbai Stock Exchange (BSE),-
Lohilo Foods Ab (Publ) (OM:LOHILO),OM:LOHILO,Consumer Staples (Primary),NM, 4.65 , 8.28 ,-,-, 1.19 , (7.18)  , 2.71 , 36.1 ,OMX Nordic Exchange Stockholm (OM),"DB:66Q
Company: Lohilo Foods Ab (Publ)
(IQT670745590) - Deutsche Boerse AG (DB)"
Lojas Americanas S.A. (BOVESPA:LAME4),BOVESPA:LAME4,Consumer Discretionary (Primary); Financials; Information Technology, 138.8 , 6.05 , 3.33 , 9.86 , 1.55 , 2.45 , 7.86 , 0.526 , 58.1 ,Bolsa de Valores de Sao Paulo (BOVESPA),"BOVESPA:LAME3
Company: Lojas Americanas S.A.
(IQT20112215) - Bolsa de Valores de Sao Paulo (BOVESPA)"
Lojas Quero-Quero S.A. (BOVESPA:LJQQ3),BOVESPA:LJQQ3,Consumer Discretionary (Primary); Financials, 50.6 , 6.34 , 8.9 ,-, 25.4 , 1.69 , 12.1 , 0.839 , 67.2 ,Bolsa de Valores de Sao Paulo (BOVESPA),-
Lojas Renner S.A. (BOVESPA:LREN3),BOVESPA:LREN3,Consumer Discretionary (Primary); Financials, 38.0 , 12.26 , 6.67 , (1.79)  , 18.7 , 1.86 , 13.3 , 0.575 , 48.8 ,Bolsa de Valores de Sao Paulo (BOVESPA),-
Lokesh Machines Limited (BSE:532740),BSE:532740,Industrials (Primary); Consumer Discretionary, 19.8 , 0.811 , 0.549 , (4.95)  , 2.81 , 1.41 , 16.6 , 0.532 , 36.0 ,Mumbai Stock Exchange (BSE),"NSEI:LOKESHMACH
Company: Lokesh Machines Limited
(IQT46356446) - National Stock Exchange of India (NSEI)"
Lollands Bank A/S (CPSE:LOLB),CPSE:LOLB,Financials (Primary), 7.28 , 104.92 , 0.847 , 7.07 , 12.3 ,-,-,-,-,OMX Nordic Exchange Copenhagen (CPSE),-
Lolumajo Sicav Sa (BME:S0265),BME:S0265,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Loma Negra Compañía Industrial Argentina Sociedad Anónima (NYSE:LOMA),NYSE:LOMA,Materials (Primary); Materials (Primary); Industrials, 9.7 , 9.25 , 1.42 , 15.2 , 18.2 , 0.97 , 31.5 , 0.568 , 13.3 ,New York Stock Exchange (NYSE),"DB:8LN
Company: Loma Negra Compañía Industrial Argentina Sociedad Anónima
(IQT542489989) - Deutsche Boerse AG (DB)"
Lombard et Medot SA (ENXTPA:MLCAC),ENXTPA:MLCAC,Consumer Staples (Primary), 38.8 ,-, 0.431 ,-,-,-,-,-,-,Euronext Paris (ENXTPA),-
Lombarda China Chinext 2-Year Regular Open Mixed Fund (SZSE:166027),SZSE:166027,Financials (Primary),-, 0.215 ,-,-,-,-,-,-,-,Shenzhen Stock Exchange (SZSE),-
Lombarda China Ruifeng Flexible Allocation Mixed Fund (SZSE:166023),SZSE:166023,Financials (Primary),-, 0.294 ,-,-,-,-,-,-,-,Shenzhen Stock Exchange (SZSE),-
Lombarda China Yuanjian 2-Year Regular Open Mixed Fund (SZSE:166025),SZSE:166025,Financials (Primary),-, 0.258 ,-,-,-,-,-,-,-,Shenzhen Stock Exchange (SZSE),-
Lomiko Metals Inc. (TSXV:LMR),TSXV:LMR,Materials (Primary); Materials (Primary),NM, 0.142 , 2.94 ,-, (26.6)  , 96.9 ,-,-,-,-,"DB:DH8C
Company: Lomiko Metals Inc.
(IQT93226041) - Deutsche Boerse AG (DB)

LSE:0V4O
Company: Lomiko Metals Inc.
(IQT550622893) - London Stock Exchange (LSE)"
"Lomon Billions Group Co., Ltd. (SZSE:002601)",SZSE:002601,Materials (Primary); Materials (Primary), 29.6 , 7.54 , 4.57 , 13.0 , 14.6 , 0.983 , 30.7 , 0.465 , 36.7 ,Shenzhen Stock Exchange (SZSE),-
Lonchivar SICAV SA (BME:S1938),BME:S1938,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"Loncin Motor Co., Ltd. (SHSE:603766)",SHSE:603766,Consumer Discretionary (Primary); Industrials, 13.2 , 0.774 , 1.03 , 3.03 , 7.62 , 1.59 , 11.2 , 0.794 , 12.9 ,Shanghai Stock Exchange (SHSE),-
Loncor Gold Inc. (TSX:LN),TSX:LN,Materials (Primary); Materials (Primary),NM, 0.784 , 2.1 ,-, (7.6)  , 1.81 ,-,-, 2.13 ,The Toronto Stock Exchange (TSX),"DB:LO5
Company: Loncor Gold Inc.
(IQT718062114) - Deutsche Boerse AG (DB)"
London & Associated Properties PLC (LSE:LAS),LSE:LAS,Real Estate (Primary),NM, 0.205 , 0.314 , (9.9)  , (20.4)  , 1.65 , (7.67)  , 0.327 , 53.6 ,London Stock Exchange (LSE),-
London City Equities Limited (ASX:LCE),ASX:LCE,Financials (Primary),NM, 0.459 , 0.883 , (13.5)  , (0.047)  , 9.89 ,-, 0.038 ,-,Australian Securities Exchange (ASX),-
London Finance & Investment Group P.L.C. (LSE:LFI),LSE:LFI,Financials (Primary),NM, 0.759 , 0.729 , (7.26)  , (1.26)  , 17.3 , 7.13 , 0.05 , 3.68 ,London Stock Exchange (LSE),-
London Stock Exchange Group plc (LSE:LSEG),LSE:LSEG,Financials (Primary); Information Technology, 69.7 , 151.9 , 7.84 , 7.73 , 12.3 , 1.0 , 47.1 , 0.003 , 34.3 ,London Stock Exchange (LSE),"BMV:LSE N
Company: London Stock Exchange Group plc
(IQT537184658) - Bolsa Mexicana de Valores (BMV)

DB:LS4D
Company: London Stock Exchange Group plc
(IQT648766053) - Deutsche Boerse AG (DB)

DB:LS4C
Company: London Stock Exchange Group plc
(IQT27194507) - Deutsche Boerse AG (DB)

XTRA:LS4C
Company: London Stock Exchange Group plc
(IQT32842673) - XETRA Trading Platform (XTRA)"
LondonMetric Property Plc (LSE:LMP),LSE:LMP,Real Estate (Primary), 8.36 , 4.39 , 1.24 , 12.6 , 16.2 , 1.35 , 87.1 , 0.051 , 32.7 ,London Stock Exchange (LSE),"DB:5PP
Company: LondonMetric Property Plc
(IQT267249053) - Deutsche Boerse AG (DB)"
"Long Bon International Co.,Ltd (TWSE:2514)",TWSE:2514,Real Estate (Primary); Consumer Discretionary; Financials; Health Care; Industrials, 4.06 , 0.851 , 0.65 , 181.2 , 17.3 , 1.79 , 10.2 , 0.539 , 43.3 ,Taiwan Stock Exchange (TWSE),-
Long Term Investments SICAV S.A. (BME:S1940),BME:S1940,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"Long Yuan Construction Group Co.,Ltd (SHSE:600491)",SHSE:600491,Industrials (Primary); Consumer Discretionary, 10.4 , 1.13 , 0.728 , (2.07)  , 6.78 , 0.917 , 7.21 , 0.292 , 65.4 ,Shanghai Stock Exchange (SHSE),-
"Longboard Pharmaceuticals, Inc. (NasdaqGM:LBPH)",NasdaqGM:LBPH,Health Care (Primary),NM, 12.19 , 1.23 ,-,-, 30.6 ,-,-,-,Nasdaq Global Market (NasdaqGM),-
"Longchen Paper & Packaging Co., Ltd. (TWSE:1909)",TWSE:1909,Materials (Primary); Materials (Primary); Financials; Industrials; Information Technology; Utilities, 27.0 , 1.35 , 1.38 , (1.71)  , 5.45 , 0.74 , 11.6 , 0.581 , 60.8 ,Taiwan Stock Exchange (TWSE),-
LongDa Construction & Development Corporation (TWSE:5519),TWSE:5519,Industrials (Primary); Real Estate, 11.0 , 1.05 , 1.08 , 31.6 , 10.0 , 4.39 , 14.6 , 0.381 , 44.4 ,Taiwan Stock Exchange (TWSE),-
Longeveron Inc. (NasdaqCM:LGVN),NasdaqCM:LGVN,Health Care (Primary),NM, 10.78 , 5.62 ,-,-, 9.1 , (145.1)  , 0.568 , 67.9 ,Nasdaq Capital Market (NasdaqCM),-
Longfor Group Holdings Limited (SEHK:960),SEHK:960,Real Estate (Primary); Consumer Discretionary, 11.3 , 7.65 , 2.11 , 36.8 , 16.0 , 1.44 , 22.7 , 0.26 , 50.5 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:RLF
Company: Longfor Group Holdings Limited
(IQT82005169) - Deutsche Boerse AG (DB)"
"Longhua Technology Group Co.,Ltd. (SZSE:300263)",SZSE:300263,Industrials (Primary), 27.8 , 1.48 , 2.4 , 20.3 , 8.64 , 1.11 , 18.4 , 0.367 , 14.5 ,Shenzhen Stock Exchange (SZSE),-
Longhui International Holdings Limited (SEHK:1007),SEHK:1007,Consumer Discretionary (Primary),NM, 0.022 ,NM, (35.9)  ,NM, 0.209 , (29.2)  , 0.79 ,NM,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:A2QQK0
Company: Longhui International Holdings Limited
(IQT574489447) - Deutsche Boerse AG (DB)"
"LONGi Green Energy Technology Co., Ltd. (SHSE:601012)",SHSE:601012,Information Technology (Primary), 49.6 , 17.82 , 10.9 , 53.4 , 25.6 , 1.29 , 20.1 , 0.743 , 23.2 ,Shanghai Stock Exchange (SHSE),-
Longino & Cardenal S.p.A. (BIT:LON),BIT:LON,Consumer Discretionary (Primary),NM, 7.85 , 4.43 , (12.2)  , (25.8)  , 2.32 , (7.09)  , 1.16 , 54.7 ,Borsa Italiana (BIT),-
LongiTech Smart Energy Holding Limited (SEHK:1281),SEHK:1281,Utilities (Primary); Industrials, 215.4 , 0.03 , 0.187 , (23.9)  , (0.104)  , 6.27 , 12.3 , 0.233 , 17.1 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Longjian Road&Bridge Co.,Ltd (SHSE:600853)",SHSE:600853,Industrials (Primary); Consumer Discretionary; Financials, 10.9 , 0.514 , 1.03 , 8.49 , 8.4 , 1.01 , 5.03 , 0.548 , 72.7 ,Shanghai Stock Exchange (SHSE),-
"Longmaster Information & Technology Co., Ltd. (SZSE:300288)",SZSE:300288,Health Care (Primary); Communication Services, 62.4 , 2.29 , 2.58 , (2.48)  , 3.34 , 1.76 , 14.9 , 0.201 , 12.5 ,Shenzhen Stock Exchange (SZSE),-
"Longshine Technology Group Co.,Ltd. (SZSE:300682)",SZSE:300682,Information Technology (Primary); Communication Services, 24.4 , 3.53 , 3.25 , 67.0 , 14.2 , 4.47 , 18.2 , 0.496 , 11.1 ,Shenzhen Stock Exchange (SZSE),-
Longueville Inversiones Financieras SICAV SA (BME:S3919),BME:S3919,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Longview Acquisition Corp. II (NYSE:LGV),NYSE:LGV,Financials (Primary),-, 13.23 ,NM,-,-, 0.292 ,-,-,-,New York Stock Exchange (NYSE),"NYSE:LGV.U
Company: Longview Acquisition Corp. II
(IQT703167544) - New York Stock Exchange (NYSE)"
Longview Tea Company Limited (BSE:526568),BSE:526568,Consumer Staples (Primary); Financials; Industrials,NM, 0.323 , 0.423 , 55.1 , (11.3)  , 494.4 , 32.5 , 0.158 ,-,Mumbai Stock Exchange (BSE),-
"Longxing Chemical Stock Co., Ltd. (SZSE:002442)",SZSE:002442,Materials (Primary); Materials (Primary); Utilities, 19.4 , 1.31 , 2.18 , (2.35)  , 11.9 , 1.26 , 14.7 , 0.886 , 36.0 ,Shenzhen Stock Exchange (SZSE),-
"Longyan Kaolin Clay Co., Ltd. (SHSE:605086)",SHSE:605086,Materials (Primary); Materials (Primary), 25.6 , 4.95 , 3.78 ,-, 16.1 , 2.26 , 56.3 , 0.359 ,-,Shanghai Stock Exchange (SHSE),-
"Longyan Zhuoyue New Energy Co., Ltd. (SHSE:688196)",SHSE:688196,Energy (Primary); Materials; Materials, 26.5 , 12.43 , 3.09 ,-, 12.0 , 23.7 , 15.3 , 0.725 ,-,Shanghai Stock Exchange (SHSE),-
"Longzhou Group Co., Ltd. (SZSE:002682)",SZSE:002682,Industrials (Primary); Consumer Discretionary; Energy,NM, 0.734 , 1.02 , (7.54)  , (33.0)  , 1.1 , (0.396)  , 0.385 , 62.1 ,Shenzhen Stock Exchange (SZSE),-
"Lonkey Industrial Co.,Ltd.Guangzhou (SZSE:000523)",SZSE:000523,Consumer Staples (Primary),NM, 0.738 ,NM, (44.1)  ,NM, 0.373 , (220.7)  , 0.551 , 733.4 ,Shenzhen Stock Exchange (SZSE),-
Lonking Holdings Limited (SEHK:3339),SEHK:3339,Industrials (Primary); Financials, 4.71 , 0.438 , 0.914 , 12.7 , 20.4 , 1.86 , 14.4 , 0.808 , 6.17 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:C9IB
Company: Lonking Holdings Limited
(IQT24546965) - Deutsche Boerse AG (DB)"
Lonseal Corporation (TSE:4224),TSE:4224,Industrials (Primary); Consumer Discretionary; Materials; Materials, 7.96 , 18.39 , 0.403 , (6.03)  , 5.15 , 3.05 , 9.62 , 0.716 , 8.21 ,The Tokyo Stock Exchange (TSE),-
"Lontrue Co., Ltd. (SZSE:300175)",SZSE:300175,Consumer Staples (Primary),NM, 0.95 , 3.44 , (7.52)  , (30.8)  , 1.86 , (89.8)  , 0.237 , 16.4 ,Shenzhen Stock Exchange (SZSE),-
Lonza Group Ltd (SWX:LONN),SWX:LONN,Health Care (Primary); Consumer Staples; Materials; Materials, 67.7 , 974.17 , 7.2 , (0.294)  , 10.9 , 1.55 , 30.9 , 0.319 , 35.8 ,SIX Swiss Exchange (SWX),"BMV:LONN N
Company: Lonza Group Ltd
(IQT662786419) - Bolsa Mexicana de Valores (BMV)

DB:LO3
Company: Lonza Group Ltd
(IQT22652010) - Deutsche Boerse AG (DB)

LSE:0QNO
Company: Lonza Group Ltd
(IQT26213197) - London Stock Exchange (LSE)"
Look Holdings Incorporated (TSE:8029),TSE:8029,Consumer Discretionary (Primary); Consumer Staples; Industrials, 7.83 , 18.46 , 0.453 , (4.36)  , 6.13 , 2.12 , 8.36 , 0.814 , 34.1 ,The Tokyo Stock Exchange (TSE),"DB:LOO
Company: Look Holdings Incorporated
(IQT28716362) - Deutsche Boerse AG (DB)"
Lookers plc (LSE:LOOK),LSE:LOOK,Consumer Discretionary (Primary); Financials; Industrials,NM, 1.33 , 1.1 , (4.65)  , (33.9)  , 1.01 , 0.051 , 2.31 , 72.6 ,London Stock Exchange (LSE),"DB:LO6A
Company: Lookers plc
(IQT111772786) - Deutsche Boerse AG (DB)"
Looks Health Services Limited (BSE:534422),BSE:534422,Health Care (Primary),NM, 0.176 , 0.675 , (54.3)  ,-,-,-, 0.051 , 1.48 ,Mumbai Stock Exchange (BSE),-
Loomis AB (publ) (OM:LOOMIS),OM:LOOMIS,Industrials (Primary); Information Technology, 37.0 , 42.43 , 2.11 , 1.01 , 5.39 , 1.25 , 15.5 , 0.731 , 52.6 ,OMX Nordic Exchange Stockholm (OM),"DB:K900
Company: Loomis AB (publ)
(IQT52156797) - Deutsche Boerse AG (DB)

LSE:0JYZ
Company: Loomis AB (publ)
(IQT51610501) - London Stock Exchange (LSE)"
Loop Energy Inc. (TSX:LPEN),TSX:LPEN,Industrials (Primary),NM, 7.29 , 2.38 ,-,-, 15.3 ,-, 0.064 , 88.1 ,The Toronto Stock Exchange (TSX),-
"Loop Industries, Inc. (NasdaqGM:LOOP)",NasdaqGM:LOOP,Materials (Primary); Materials (Primary),NM, 17.52 , 16.9 ,-, (102.0)  , 4.15 ,-,-, 6.96 ,Nasdaq Global Market (NasdaqGM),-
"Loop Telecommunication International,Inc. (TWSE:3025)",TWSE:3025,Information Technology (Primary), 48.3 , 1.2 , 2.17 , 1.81 , 4.52 , 5.37 , 11.4 , 0.573 , 6.53 ,Taiwan Stock Exchange (TWSE),-
LOOPShare Ltd. (TSXV:LOOP),TSXV:LOOP,Industrials (Primary); Information Technology,NM, 0.653 ,NM, 68.5 ,NM, 0.328 , (143.9)  , 0.674 ,NM,-,"DB:3KZ0
Company: LOOPShare Ltd.
(IQT645665616) - Deutsche Boerse AG (DB)"
"Lootom Telcovideo Network (wuxi) Co., Ltd. (SZSE:300555)",SZSE:300555,Information Technology (Primary), 154.0 , 1.91 , 2.85 , (17.2)  , 1.99 , 5.41 , 4.52 , 0.235 , 6.67 ,Shenzhen Stock Exchange (SZSE),-
Lopbu-6 Sicav SA (BME:S1944),BME:S1944,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Lopesa Inversiones Sicav SA (BME:S0267),BME:S0267,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Loral Space & Communications Inc. (NasdaqGS:LORL),NasdaqGS:LORL,Communication Services (Primary); Information Technology, 4.98 , 52.79 , 5.08 ,-, 98.4 , 8.01 ,-,-, 0.164 ,Nasdaq Global Select (NasdaqGS),"DB:1L8
Company: Loral Space & Communications Inc.
(IQT260062771) - Deutsche Boerse AG (DB)"
Lords Chloro Alkali Limited (BSE:500284),BSE:500284,Materials (Primary); Materials (Primary),NM, 0.694 , 1.17 , (0.51)  ,-,-, 2.46 , 1.21 , 41.7 ,Mumbai Stock Exchange (BSE),-
Lords Ishwar Hotels Limited (BSE:530065),BSE:530065,Consumer Discretionary (Primary),NM, 0.086 , 0.882 , (23.6)  , (7.42)  , 2.76 , (2.51)  , 0.329 , 39.6 ,Mumbai Stock Exchange (BSE),-
Lordstown Motors Corp. (NasdaqGS:RIDE),NasdaqGS:RIDE,Consumer Discretionary (Primary),NM, 15.83 , 2.76 ,-,-, 9.15 ,-,-, 0.138 ,Nasdaq Global Select (NasdaqGS),-
Lorenzini Apparels Limited (BSE:540952),BSE:540952,Consumer Discretionary (Primary),NM,-, 0.659 ,-, (19.1)  , 1.64 , (3.05)  , 1.47 , 24.0 ,Mumbai Stock Exchange (BSE),-
Lorenzo International Limited (SGX:5IE),SGX:5IE,Consumer Discretionary (Primary); Industrials, 2.22 ,-,NM, (7.85)  ,NM, 0.44 , 7.78 , 0.991 , 197.1 ,Singapore Exchange (SGX),-
Loriga Inversiones 2015 SICAV S.A. (BME:S3188),BME:S3188,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Los Andes Copper Ltd. (TSXV:LA),TSXV:LA,Materials (Primary); Materials (Primary); Utilities,NM, 8.11 , 2.36 ,-, (2.78)  , 5.77 ,-,-, 0.282 ,-,"DB:L41A
Company: Los Andes Copper Ltd.
(IQT534621963) - Deutsche Boerse AG (DB)"
"Los Botejares Inversiones, SICAV, S.A. (BME:S1949)",BME:S1949,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Los Cerros Limited (ASX:LCL),ASX:LCL,Materials (Primary); Materials (Primary),NM, 0.173 , 2.91 , 381.3 , (17.7)  , 11.7 ,-, 0.004 , 0.183 ,Australian Securities Exchange (ASX),"ASX:MNCO.A
Company: Los Cerros Limited
(IQT638173570) - Australian Securities Exchange (ASX)

ASX:MNCD.D
Company: Los Cerros Limited
(IQT638173407) - Australian Securities Exchange (ASX)

DB:M9K
Company: Los Cerros Limited
(IQT633384761) - Deutsche Boerse AG (DB)"
Losiram Cuatro Sicav Sa (BME:S1945),BME:S1945,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"Lotes Co., Ltd (TWSE:3533)",TWSE:3533,Information Technology (Primary); Consumer Discretionary; Financials; Industrials; Real Estate, 19.4 , 28.62 , 4.28 , 19.5 , 22.9 , 2.61 , 28.0 , 0.972 , 1.36 ,Taiwan Stock Exchange (TWSE),-
